SOURCE FILE NAME: C:\Users\yomna\Desktop\Esraa5.DTA
DATE: Tuesday, September 06, 2022
TIME: 15:10:36
SAMPLE INTERVAL (Seconds):   0.0000002000
SIGNAL UNITS: volts
TIME UNITS: Seconds
DATA TYPE: WAVEFORM
NUMBER OF DATA POINTS PER WAVEFORM: 1024
CHANNEL NUMBER: 3
HIT NUMBER: 5
TIME OF TEST: 2187.4167343

-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
 0.00000000
 0.00000000
 0.00000000
 0.00030518
 0.00030518
 0.00061035
 0.00061035
 0.00091553
 0.00091553
 0.00122070
 0.00122070
 0.00152588
 0.00152588
 0.00152588
 0.00152588
 0.00152588
 0.00152588
 0.00152588
 0.00122070
 0.00061035
 0.00030518
-0.00061035
-0.00122070
-0.00244141
-0.00335693
-0.00457764
-0.00579834
-0.00671387
-0.00793457
-0.00885010
-0.00946045
-0.01007080
-0.01007080
-0.01007080
-0.00976563
-0.00885010
-0.00793457
-0.00671387
-0.00518799
-0.00335693
-0.00122070
 0.00122070
 0.00396729
 0.00671387
 0.00976563
 0.01281738
 0.01586914
 0.01892090
 0.02166748
 0.02410889
 0.02593994
 0.02746582
 0.02777100
 0.02777100
 0.02655029
 0.02471924
 0.02197266
 0.01831055
 0.01403809
 0.00885010
 0.00366211
-0.00213623
-0.00793457
-0.01373291
-0.01953125
-0.02532959
-0.03051758
-0.03540039
-0.03936768
-0.04302979
-0.04577637
-0.04760742
-0.04821777
-0.04791260
-0.04638672
-0.04394531
-0.03997803
-0.03509521
-0.02899170
-0.02227783
-0.01495361
-0.00762939
 0.00000000
 0.00732422
 0.01403809
 0.02014160
 0.02502441
 0.02868652
 0.03143311
 0.03295898
 0.03326416
 0.03265381
 0.03173828
 0.02990723
 0.02807617
 0.02624512
 0.02441406
 0.02319336
 0.02227783
 0.02166748
 0.02136230
 0.02166748
 0.02197266
 0.02258301
 0.02288818
 0.02258301
 0.02197266
 0.02075195
 0.01831055
 0.01495361
 0.01037598
 0.00457764
-0.00274658
-0.01098633
-0.02014160
-0.03021240
-0.04058838
-0.05096436
-0.06072998
-0.06927490
-0.07629395
-0.08087158
-0.08270264
-0.08148193
-0.07690430
-0.06896973
-0.05737305
-0.04302979
-0.02624512
-0.00762939
 0.01220703
 0.03173828
 0.05035400
 0.06744385
 0.08148193
 0.09246826
 0.09979248
 0.10284424
 0.10192871
 0.09765625
 0.09002686
 0.07965088
 0.06805420
 0.05523682
 0.04272461
 0.03082275
 0.02014160
 0.01129150
 0.00427246
-0.00091553
-0.00488281
-0.00762939
-0.00976563
-0.01220703
-0.01495361
-0.01892090
-0.02380371
-0.02990723
-0.03692627
-0.04425049
-0.05157471
-0.05798340
-0.06317139
-0.06622314
-0.06683350
-0.06500244
-0.06011963
-0.05279541
-0.04364014
-0.03295898
-0.02166748
-0.01068115
-0.00030518
 0.00854492
 0.01586914
 0.02105713
 0.02410889
 0.02593994
 0.02593994
 0.02532959
 0.02441406
 0.02319336
 0.02258301
 0.02227783
 0.02227783
 0.02288818
 0.02319336
 0.02288818
 0.02197266
 0.01983643
 0.01647949
 0.01129150
 0.00488281
-0.00274658
-0.01129150
-0.01983643
-0.02777100
-0.03509521
-0.04058838
-0.04394531
-0.04516602
-0.04394531
-0.04058838
-0.03540039
-0.02838135
-0.02075195
-0.01251221
-0.00427246
 0.00305176
 0.00976563
 0.01495361
 0.01892090
 0.02136230
 0.02227783
 0.02197266
 0.02044678
 0.01800537
 0.01495361
 0.01129150
 0.00701904
 0.00274658
-0.00122070
-0.00518799
-0.00885010
-0.01190186
-0.01373291
-0.01495361
-0.01495361
-0.01373291
-0.01159668
-0.00854492
-0.00457764
-0.00061035
 0.00366211
 0.00762939
 0.01068115
 0.01281738
 0.01403809
 0.01434326
 0.01342773
 0.01159668
 0.00946045
 0.00732422
 0.00549316
 0.00396729
 0.00366211
 0.00427246
 0.00579834
 0.00854492
 0.01159668
 0.01495361
 0.01831055
 0.02075195
 0.02288818
 0.02349854
 0.02319336
 0.02136230
 0.01892090
 0.01586914
 0.01220703
 0.00915527
 0.00640869
 0.00427246
 0.00335693
 0.00366211
 0.00488281
 0.00671387
 0.00915527
 0.01190186
 0.01434326
 0.01586914
 0.01678467
 0.01647949
 0.01525879
 0.01312256
 0.01007080
 0.00640869
 0.00244141
-0.00183105
-0.00579834
-0.00946045
-0.01251221
-0.01556396
-0.01831055
-0.02075195
-0.02319336
-0.02563477
-0.02838135
-0.03143311
-0.03417969
-0.03692627
-0.03906250
-0.04058838
-0.04119873
-0.04058838
-0.03845215
-0.03509521
-0.03021240
-0.02410889
-0.01708984
-0.00946045
-0.00152588
 0.00610352
 0.01281738
 0.01861572
 0.02349854
 0.02685547
 0.02899170
 0.02990723
 0.02990723
 0.02899170
 0.02777100
 0.02655029
 0.02502441
 0.02319336
 0.02166748
 0.02014160
 0.01831055
 0.01617432
 0.01342773
 0.00976563
 0.00549316
 0.00061035
-0.00518799
-0.01159668
-0.01800537
-0.02441406
-0.03051758
-0.03570557
-0.03967285
-0.04272461
-0.04425049
-0.04425049
-0.04302979
-0.04089355
-0.03753662
-0.03356934
-0.02929688
-0.02471924
-0.02044678
-0.01678467
-0.01312256
-0.01037598
-0.00793457
-0.00579834
-0.00427246
-0.00274658
-0.00183105
-0.00091553
-0.00061035
-0.00030518
-0.00061035
-0.00122070
-0.00244141
-0.00427246
-0.00671387
-0.00946045
-0.01251221
-0.01586914
-0.01892090
-0.02166748
-0.02380371
-0.02502441
-0.02502441
-0.02410889
-0.02197266
-0.01861572
-0.01434326
-0.00946045
-0.00396729
 0.00183105
 0.00732422
 0.01220703
 0.01678467
 0.02014160
 0.02258301
 0.02441406
 0.02502441
 0.02471924
 0.02380371
 0.02227783
 0.02014160
 0.01800537
 0.01586914
 0.01373291
 0.01190186
 0.01037598
 0.00915527
 0.00823975
 0.00793457
 0.00762939
 0.00762939
 0.00762939
 0.00762939
 0.00762939
 0.00732422
 0.00671387
 0.00549316
 0.00396729
 0.00213623
 0.00000000
-0.00213623
-0.00427246
-0.00579834
-0.00671387
-0.00671387
-0.00518799
-0.00244141
 0.00213623
 0.00793457
 0.01525879
 0.02380371
 0.03295898
 0.04272461
 0.05187988
 0.06042480
 0.06744385
 0.07293701
 0.07598877
 0.07720947
 0.07629395
 0.07293701
 0.06805420
 0.06164551
 0.05432129
 0.04638672
 0.03875732
 0.03112793
 0.02441406
 0.01861572
 0.01373291
 0.00976563
 0.00610352
 0.00274658
-0.00030518
-0.00396729
-0.00823975
-0.01312256
-0.01892090
-0.02563477
-0.03295898
-0.04089355
-0.04852295
-0.05615234
-0.06286621
-0.06866455
-0.07293701
-0.07598877
-0.07751465
-0.07720947
