SOURCE FILE NAME: C:\Users\yomna\Desktop\Hadeel0.DTA
DATE: Tuesday September 06 2022
TIME: 15:07:11
SAMPLE INTERVAL (Seconds):   0.0000002000
SIGNAL UNITS: volts
TIME UNITS: Seconds
DATA TYPE: WAVEFORM
NUMBER OF DATA POINTS PER WAVEFORM: 1024
CHANNEL NUMBER: 2
HIT NUMBER: 5
TIME OF TEST: 4906.3977737

 0.00030518
-0.00061035
-0.00152588
-0.00244141
-0.00335693
-0.00396729
-0.00488281
-0.00549316
-0.00610352
-0.00640869
-0.00701904
-0.00732422
-0.00762939
-0.00793457
-0.00793457
-0.00823975
-0.00854492
-0.00885010
-0.00915527
-0.00946045
-0.01007080
-0.01037598
-0.01098633
-0.01129150
-0.01190186
-0.01220703
-0.01281738
-0.01312256
-0.01342773
-0.01373291
-0.01373291
-0.01373291
-0.01373291
-0.01342773
-0.01312256
-0.01251221
-0.01190186
-0.01098633
-0.01037598
-0.00946045
-0.00823975
-0.00732422
-0.00640869
-0.00549316
-0.00457764
-0.00366211
-0.00305176
-0.00244141
-0.00183105
-0.00183105
-0.00183105
-0.00183105
-0.00213623
-0.00244141
-0.00305176
-0.00396729
-0.00488281
-0.00579834
-0.00671387
-0.00793457
-0.00885010
-0.01007080
-0.01098633
-0.01190186
-0.01281738
-0.01342773
-0.01403809
-0.01434326
-0.01464844
-0.01464844
-0.01434326
-0.01403809
-0.01342773
-0.01281738
-0.01190186
-0.01098633
-0.00976563
-0.00885010
-0.00732422
-0.00610352
-0.00488281
-0.00335693
-0.00183105
-0.00030518
 0.00091553
 0.00244141
 0.00396729
 0.00549316
 0.00701904
 0.00854492
 0.01007080
 0.01129150
 0.01281738
 0.01403809
 0.01525879
 0.01647949
 0.01739502
 0.01831055
 0.01922607
 0.01983643
 0.02044678
 0.02075195
 0.02105713
 0.02105713
 0.02105713
 0.02075195
 0.02044678
 0.01983643
 0.01922607
 0.01831055
 0.01739502
 0.01617432
 0.01464844
 0.01342773
 0.01190186
 0.01007080
 0.00854492
 0.00701904
 0.00549316
 0.00396729
 0.00274658
 0.00152588
 0.00061035
-0.00030518
-0.00091553
-0.00122070
-0.00122070
-0.00122070
-0.00091553
-0.00061035
 0.00000000
 0.00091553
 0.00152588
 0.00274658
 0.00366211
 0.00457764
 0.00549316
 0.00671387
 0.00762939
 0.00854492
 0.00915527
 0.01007080
 0.01037598
 0.01098633
 0.01129150
 0.01159668
 0.01159668
 0.01159668
 0.01129150
 0.01098633
 0.01068115
 0.01007080
 0.00946045
 0.00854492
 0.00793457
 0.00701904
 0.00610352
 0.00518799
 0.00427246
 0.00335693
 0.00244141
 0.00152588
 0.00091553
 0.00000000
-0.00061035
-0.00091553
-0.00152588
-0.00183105
-0.00183105
-0.00183105
-0.00183105
-0.00152588
-0.00122070
-0.00061035
 0.00000000
 0.00061035
 0.00152588
 0.00244141
 0.00335693
 0.00427246
 0.00518799
 0.00610352
 0.00671387
 0.00762939
 0.00823975
 0.00885010
 0.00915527
 0.00946045
 0.00976563
 0.00976563
 0.00946045
 0.00915527
 0.00854492
 0.00793457
 0.00732422
 0.00640869
 0.00549316
 0.00457764
 0.00366211
 0.00244141
 0.00122070
 0.00000000
-0.00091553
-0.00213623
-0.00335693
-0.00457764
-0.00579834
-0.00701904
-0.00823975
-0.00915527
-0.01037598
-0.01159668
-0.01251221
-0.01373291
-0.01464844
-0.01556396
-0.01647949
-0.01739502
-0.01831055
-0.01922607
-0.02014160
-0.02075195
-0.02136230
-0.02197266
-0.02258301
-0.02288818
-0.02319336
-0.02349854
-0.02349854
-0.02319336
-0.02319336
-0.02258301
-0.02197266
-0.02136230
-0.02044678
-0.01922607
-0.01800537
-0.01678467
-0.01525879
-0.01403809
-0.01251221
-0.01098633
-0.00976563
-0.00854492
-0.00732422
-0.00610352
-0.00518799
-0.00457764
-0.00396729
-0.00366211
-0.00335693
-0.00335693
-0.00335693
-0.00366211
-0.00427246
-0.00488281
-0.00549316
-0.00610352
-0.00701904
-0.00762939
-0.00854492
-0.00915527
-0.01007080
-0.01068115
-0.01129150
-0.01159668
-0.01190186
-0.01220703
-0.01220703
-0.01220703
-0.01190186
-0.01159668
-0.01098633
-0.01037598
-0.00946045
-0.00885010
-0.00762939
-0.00671387
-0.00549316
-0.00427246
-0.00305176
-0.00183105
-0.00061035
 0.00061035
 0.00183105
 0.00305176
 0.00396729
 0.00518799
 0.00640869
 0.00732422
 0.00854492
 0.00946045
 0.01037598
 0.01129150
 0.01220703
 0.01312256
 0.01403809
 0.01495361
 0.01586914
 0.01647949
 0.01739502
 0.01800537
 0.01861572
 0.01922607
 0.01983643
 0.02044678
 0.02075195
 0.02105713
 0.02136230
 0.02166748
 0.02166748
 0.02166748
 0.02166748
 0.02136230
 0.02105713
 0.02075195
 0.02044678
 0.02014160
 0.01953125
 0.01892090
 0.01861572
 0.01800537
 0.01739502
 0.01678467
 0.01617432
 0.01556396
 0.01495361
 0.01434326
 0.01373291
 0.01312256
 0.01281738
 0.01220703
 0.01159668
 0.01129150
 0.01098633
 0.01068115
 0.01037598
 0.01007080
 0.00976563
 0.00946045
 0.00885010
 0.00823975
 0.00762939
 0.00701904
 0.00579834
 0.00488281
 0.00366211
 0.00213623
 0.00061035
-0.00091553
-0.00244141
-0.00427246
-0.00610352
-0.00793457
-0.00946045
-0.01129150
-0.01281738
-0.01434326
-0.01586914
-0.01739502
-0.01861572
-0.01953125
-0.02075195
-0.02166748
-0.02258301
-0.02319336
-0.02380371
-0.02410889
-0.02441406
-0.02441406
-0.02441406
-0.02441406
-0.02410889
-0.02380371
-0.02319336
-0.02258301
-0.02197266
-0.02105713
-0.02014160
-0.01922607
-0.01831055
-0.01708984
-0.01556396
-0.01434326
-0.01281738
-0.01159668
-0.01007080
-0.00823975
-0.00671387
-0.00518799
-0.00366211
-0.00183105
-0.00030518
 0.00122070
 0.00274658
 0.00427246
 0.00549316
 0.00701904
 0.00823975
 0.00946045
 0.01068115
 0.01190186
 0.01281738
 0.01403809
 0.01495361
 0.01586914
 0.01647949
 0.01708984
 0.01770020
 0.01831055
 0.01861572
 0.01892090
 0.01892090
 0.01892090
 0.01892090
 0.01861572
 0.01800537
 0.01739502
 0.01678467
 0.01586914
 0.01495361
 0.01373291
 0.01251221
 0.01098633
 0.00946045
 0.00793457
 0.00640869
 0.00457764
 0.00305176
 0.00152588
-0.00030518
-0.00183105
-0.00335693
-0.00488281
-0.00610352
-0.00732422
-0.00854492
-0.00946045
-0.01037598
-0.01129150
-0.01190186
-0.01251221
-0.01281738
-0.01312256
-0.01312256
-0.01312256
-0.01312256
-0.01281738
-0.01251221
-0.01220703
-0.01190186
-0.01159668
-0.01129150
-0.01098633
-0.01068115
-0.01037598
-0.01037598
-0.01007080
-0.01007080
-0.01007080
-0.01007080
-0.01007080
-0.01007080
-0.01037598
-0.01037598
-0.01037598
-0.01068115
-0.01068115
-0.01068115
-0.01068115
-0.01068115
-0.01068115
-0.01068115
-0.01037598
-0.01007080
-0.00976563
-0.00946045
-0.00885010
-0.00854492
-0.00762939
-0.00701904
-0.00610352
-0.00518799
-0.00396729
-0.00305176
-0.00183105
-0.00061035
 0.00091553
 0.00213623
 0.00335693
 0.00488281
 0.00610352
 0.00732422
 0.00885010
 0.01007080
 0.01098633
 0.01220703
 0.01312256
 0.01403809
 0.01495361
 0.01586914
 0.01647949
 0.01708984
 0.01739502
 0.01770020
 0.01800537
 0.01831055
 0.01831055
 0.01800537
 0.01800537
 0.01770020
 0.01739502
