SOURCE FILE NAME: C:\Users\yomna\Desktop\Esraa5.DTA
DATE: Tuesday September 06 2022
TIME: 15:10:36
SAMPLE INTERVAL (Seconds):   0.0000002000
SIGNAL UNITS: volts
TIME UNITS: Seconds
DATA TYPE: WAVEFORM
NUMBER OF DATA POINTS PER WAVEFORM: 1024
CHANNEL NUMBER: 3
HIT NUMBER: 1
TIME OF TEST: 2096.2698397

-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00061035
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00030518
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00030518
 0.00030518
 0.00061035
 0.00091553
 0.00122070
 0.00152588
 0.00183105
 0.00213623
 0.00244141
 0.00274658
 0.00274658
 0.00305176
 0.00305176
 0.00305176
 0.00305176
 0.00305176
 0.00305176
 0.00274658
 0.00213623
 0.00152588
 0.00091553
 0.00000000
-0.00122070
-0.00274658
-0.00427246
-0.00610352
-0.00762939
-0.00946045
-0.01098633
-0.01220703
-0.01312256
-0.01373291
-0.01403809
-0.01373291
-0.01312256
-0.01220703
-0.01098633
-0.00915527
-0.00701904
-0.00488281
-0.00213623
 0.00061035
 0.00396729
 0.00732422
 0.01098633
 0.01495361
 0.01892090
 0.02319336
 0.02685547
 0.03051758
 0.03356934
 0.03601074
 0.03753662
 0.03814697
 0.03753662
 0.03570557
 0.03295898
 0.02899170
 0.02380371
 0.01770020
 0.01068115
 0.00335693
-0.00457764
-0.01312256
-0.02136230
-0.02990723
-0.03784180
-0.04547119
-0.05218506
-0.05798340
-0.06286621
-0.06622314
-0.06805420
-0.06805420
-0.06652832
-0.06286621
-0.05767822
-0.05096436
-0.04272461
-0.03356934
-0.02380371
-0.01373291
-0.00396729
 0.00549316
 0.01434326
 0.02197266
 0.02838135
 0.03356934
 0.03723145
 0.03997803
 0.04150391
 0.04241943
 0.04272461
 0.04241943
 0.04180908
 0.04119873
 0.04058838
 0.04028320
 0.03967285
 0.03967285
 0.03936768
 0.03906250
 0.03845215
 0.03753662
 0.03570557
 0.03326416
 0.02990723
 0.02532959
 0.01953125
 0.01220703
 0.00366211
-0.00610352
-0.01678467
-0.02868652
-0.04089355
-0.05310059
-0.06530762
-0.07659912
-0.08666992
-0.09521484
-0.10131836
-0.10467529
-0.10528564
-0.10284424
-0.09674072
-0.08728027
-0.07476807
-0.05920410
-0.04089355
-0.02075195
 0.00091553
 0.02349854
 0.04608154
 0.06744385
 0.08758545
 0.10498047
 0.11962891
 0.13061523
 0.13793945
 0.14129639
 0.14068604
 0.13641357
 0.12908936
 0.11871338
 0.10620117
 0.09216309
 0.07659912
 0.06011963
 0.04333496
 0.02624512
 0.00915527
-0.00793457
-0.02471924
-0.04089355
-0.05645752
-0.07110596
-0.08392334
-0.09460449
-0.10284424
-0.10803223
-0.10955811
-0.10742188
-0.10162354
-0.09246826
-0.07995605
-0.06530762
-0.04852295
-0.03143311
-0.01434326
 0.00183105
 0.01647949
 0.02868652
 0.03845215
 0.04577637
 0.05035400
 0.05310059
 0.05340576
 0.05249023
 0.04974365
 0.04608154
 0.04119873
 0.03509521
 0.02807617
 0.01953125
 0.01007080
-0.00061035
-0.01190186
-0.02349854
-0.03479004
-0.04486084
-0.05340576
-0.05950928
-0.06256104
-0.06195068
-0.05798340
-0.05065918
-0.04058838
-0.02807617
-0.01495361
-0.00152588
 0.01098633
 0.02166748
 0.02990723
 0.03479004
 0.03692627
 0.03631592
 0.03295898
 0.02807617
 0.02258301
 0.01647949
 0.01129150
 0.00701904
 0.00427246
 0.00335693
 0.00366211
 0.00488281
 0.00701904
 0.00915527
 0.01098633
 0.01159668
 0.01098633
 0.00885010
 0.00518799
 0.00030518
-0.00579834
-0.01281738
-0.01983643
-0.02655029
-0.03265381
-0.03753662
-0.04119873
-0.04302979
-0.04333496
-0.04211426
-0.03936768
-0.03509521
-0.02990723
-0.02380371
-0.01708984
-0.01037598
-0.00366211
 0.00305176
 0.00946045
 0.01525879
 0.02044678
 0.02502441
 0.02868652
 0.03204346
 0.03448486
 0.03601074
 0.03723145
 0.03753662
 0.03723145
 0.03601074
 0.03448486
 0.03234863
 0.02960205
 0.02624512
 0.02288818
 0.01922607
 0.01556396
 0.01251221
 0.00946045
 0.00732422
 0.00579834
 0.00518799
 0.00549316
 0.00671387
 0.00823975
 0.01068115
 0.01312256
 0.01556396
 0.01739502
 0.01892090
 0.01953125
 0.01892090
 0.01708984
 0.01373291
 0.00946045
 0.00366211
-0.00305176
-0.01068115
-0.01861572
-0.02716064
-0.03509521
-0.04241943
-0.04852295
-0.05340576
-0.05615234
-0.05676270
-0.05493164
-0.05065918
-0.04364014
-0.03448486
-0.02349854
-0.01068115
 0.00274658
 0.01647949
 0.02990723
 0.04211426
 0.05249023
 0.06072998
 0.06622314
 0.06927490
 0.06927490
 0.06683350
 0.06195068
 0.05554199
 0.04791260
 0.03936768
 0.03051758
 0.02227783
 0.01434326
 0.00701904
 0.00030518
-0.00549316
-0.01068115
-0.01556396
-0.02044678
-0.02532959
-0.03021240
-0.03540039
-0.04089355
-0.04638672
-0.05218506
-0.05737305
-0.06195068
-0.06591797
-0.06866455
-0.07049561
-0.07080078
-0.06988525
-0.06744385
-0.06347656
-0.05859375
-0.05249023
-0.04577637
-0.03814697
-0.03021240
-0.02166748
-0.01342773
-0.00549316
 0.00183105
 0.00885010
 0.01464844
 0.01922607
 0.02258301
 0.02471924
 0.02532959
 0.02471924
 0.02319336
 0.02044678
 0.01708984
 0.01342773
 0.00976563
 0.00640869
 0.00305176
 0.00061035
-0.00122070
-0.00244141
-0.00335693
-0.00396729
-0.00457764
-0.00488281
-0.00579834
-0.00671387
-0.00793457
-0.00915527
-0.01007080
-0.01098633
-0.01098633
-0.01007080
-0.00793457
-0.00457764
 0.00000000
 0.00579834
 0.01220703
 0.01892090
 0.02563477
 0.03173828
 0.03692627
 0.04058838
 0.04272461
 0.04272461
 0.04150391
 0.03845215
 0.03417969
 0.02899170
 0.02319336
 0.01770020
 0.01251221
 0.00762939
 0.00366211
 0.00030518
-0.00183105
-0.00366211
-0.00457764
-0.00488281
-0.00488281
-0.00427246
-0.00305176
-0.00122070
 0.00122070
 0.00457764
 0.00885010
 0.01403809
 0.01983643
 0.02655029
 0.03356934
 0.04058838
 0.04699707
 0.05249023
 0.05645752
 0.05859375
 0.05889893
 0.05645752
 0.05218506
 0.04577637
 0.03753662
 0.02838135
 0.01831055
 0.00793457
-0.00183105
-0.01129150
-0.01983643
-0.02716064
-0.03356934
-0.03906250
-0.04364014
-0.04791260
-0.05187988
-0.05584717
-0.06011963
-0.06408691
-0.06835938
-0.07263184
-0.07629395
-0.07965088
-0.08178711
-0.08270264
-0.08209229
-0.07995605
-0.07598877
-0.07080078
-0.06439209
-0.05676270
-0.04852295
-0.04028320
-0.03173828
