SOURCE FILE NAME: C:\Users\yomna\Desktop\TEST0003.DTA
DATE: Monday September 05 2022
TIME: 14:04:15
SAMPLE INTERVAL (Seconds):   0.0000002000
SIGNAL UNITS: volts
TIME UNITS: Seconds
DATA TYPE: WAVEFORM
NUMBER OF DATA POINTS PER WAVEFORM: 1024
CHANNEL NUMBER: 2
HIT NUMBER: 2
TIME OF TEST: 8.4119715

-0.00061035
-0.00061035
-0.00030518
-0.00030518
-0.00061035
-0.00030518
 0.00000000
-0.00030518
-0.00061035
-0.00061035
-0.00030518
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
-0.00030518
-0.00030518
-0.00030518
-0.00030518
-0.00091553
-0.00091553
-0.00061035
-0.00091553
-0.00091553
-0.00122070
-0.00152588
-0.00152588
-0.00122070
-0.00061035
-0.00061035
-0.00061035
-0.00091553
-0.00091553
-0.00091553
-0.00061035
-0.00091553
-0.00122070
-0.00152588
-0.00152588
-0.00152588
-0.00122070
-0.00122070
-0.00152588
-0.00183105
-0.00183105
-0.00183105
-0.00152588
-0.00122070
-0.00122070
-0.00091553
-0.00091553
-0.00091553
-0.00091553
-0.00061035
-0.00030518
-0.00030518
-0.00030518
 0.00000000
 0.00000000
 0.00000000
-0.00030518
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00030518
 0.00030518
 0.00000000
 0.00000000
 0.00000000
 0.00000000
-0.00030518
 0.00000000
-0.00030518
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00000000
 0.00061035
 0.00061035
 0.00061035
 0.00061035
 0.00091553
 0.00152588
 0.00183105
 0.00213623
 0.00213623
 0.00183105
 0.00000000
-0.00244141
-0.00549316
-0.00915527
-0.01312256
-0.01678467
-0.01953125
-0.02044678
-0.01983643
-0.01586914
-0.00854492
 0.00183105
 0.01342773
 0.02563477
 0.03692627
 0.04486084
 0.04882813
 0.04730225
 0.03906250
 0.02624512
 0.01068115
-0.00579834
-0.02105713
-0.03356934
-0.04211426
-0.04486084
-0.04180908
-0.03295898
-0.01922607
-0.00305176
 0.01312256
 0.02716064
 0.03631592
 0.03875732
 0.03356934
 0.02136230
 0.00213623
-0.02197266
-0.04852295
-0.07476807
-0.09735107
-0.11322021
-0.11840820
-0.11230469
-0.09460449
-0.06652832
-0.03021240
 0.01098633
 0.05432129
 0.09521484
 0.12847900
 0.14770508
 0.14892578
 0.13366699
 0.10437012
 0.06408691
 0.01525879
-0.03509521
-0.07995605
-0.11199951
-0.12786865
-0.12634277
-0.10833740
-0.07568359
-0.03143311
 0.01953125
 0.07141113
 0.11810303
 0.15106201
 0.15838623
 0.14099121
 0.11291504
 0.07965088
 0.03723145
-0.01434326
-0.07202148
-0.13092041
-0.18676758
-0.23468018
-0.26824951
-0.28137207
-0.27160645
-0.23925781
-0.18524170
-0.11077881
-0.01892090
 0.08239746
 0.18127441
 0.26000977
 0.31433105
 0.33538818
 0.29907227
 0.21636963
 0.12115479
 0.02746582
-0.06866455
-0.15716553
-0.22460938
-0.26397705
-0.27404785
-0.25665283
-0.21484375
-0.15319824
-0.07659912
 0.00549316
 0.08026123
 0.14007568
 0.18218994
 0.19256592
 0.16357422
 0.11688232
 0.07324219
 0.03021240
-0.01342773
-0.05157471
-0.07781982
-0.08941650
-0.08758545
-0.07446289
-0.05218506
-0.02380371
 0.00701904
 0.03662109
 0.06347656
 0.08666992
 0.10589600
 0.12329102
 0.13885498
 0.15197754
 0.16204834
 0.16784668
 0.16815186
 0.16265869
 0.15106201
 0.13214111
 0.10589600
 0.07293701
 0.03479004
-0.00640869
-0.04791260
-0.08605957
-0.11871338
-0.14404297
-0.16204834
-0.17303467
-0.17822266
-0.17852783
-0.17486572
-0.16632080
-0.15258789
-0.13244629
-0.10650635
-0.07385254
-0.03509521
 0.00915527
 0.05676270
 0.10498047
 0.15014648
 0.18737793
 0.20874023
 0.21118164
 0.19805908
 0.17517090
 0.14526367
 0.11108398
 0.07812500
 0.05249023
 0.03753662
 0.03417969
 0.04150391
 0.05676270
 0.07629395
 0.09429932
 0.10345459
 0.09704590
 0.07080078
 0.02502441
-0.03784180
-0.11444092
-0.19836426
-0.28259277
-0.35949707
-0.42083740
-0.46203613
-0.47607422
-0.46417236
-0.42724609
-0.37231445
-0.31402588
-0.25238037
-0.18249512
-0.12176514
-0.07446289
-0.04821777
-0.05676270
-0.09185791
-0.12817383
-0.15899658
-0.19012451
-0.22216797
-0.25085449
-0.27343750
-0.28991699
-0.30120850
-0.30883789
-0.31524658
-0.31768799
-0.31982422
-0.32012939
-0.31829834
-0.31250000
-0.29815674
-0.27740479
-0.24749756
-0.20904541
-0.16265869
-0.11047363
-0.05493164
 0.00000000
 0.05035400
 0.08728027
 0.09887695
 0.07873535
 0.03875732
-0.01068115
-0.07080078
-0.13885498
-0.20629883
-0.26397705
-0.30578613
-0.32714844
-0.32165527
-0.29266357
-0.24108887
-0.16632080
-0.07019043
 0.04119873
 0.16082764
 0.27954102
 0.37902832
 0.46630859
 0.53955078
 0.59326172
 0.63049316
 0.65124512
 0.65673828
 0.64575195
 0.62103271
 0.59082031
 0.55450439
 0.52062988
 0.49194336
 0.47180176
 0.46478271
 0.47607422
 0.50201416
 0.54412842
 0.59753418
 0.65887451
 0.72296143
 0.78125000
 0.83038330
 0.87036133
 0.89172363
 0.89843750
 0.88897705
 0.86761475
 0.84014893
 0.80871582
 0.77606201
 0.75012207
 0.73028564
 0.71990967
 0.71655273
 0.72235107
 0.73547363
 0.74951172
 0.76232910
 0.77117920
 0.77117920
 0.76141357
 0.73852539
 0.70068359
 0.65093994
 0.59265137
 0.52551270
 0.45593262
 0.39031982
 0.33447266
 0.28686523
 0.25329590
 0.23315430
 0.22491455
 0.22583008
 0.23345947
 0.24566650
 0.25878906
 0.26916504
 0.27404785
 0.27160645
 0.26000977
 0.23803711
 0.20477295
 0.15991211
 0.10437012
 0.04028320
-0.03112793
-0.10711670
-0.18371582
-0.25634766
-0.32043457
-0.37353516
-0.40832520
-0.42327881
-0.41656494
-0.39093018
-0.34667969
-0.29998779
-0.24139404
-0.17578125
-0.11322021
-0.06042480
-0.02502441
-0.02471924
-0.06683350
-0.13214111
-0.20446777
-0.28686523
-0.37872314
-0.47241211
-0.55725098
-0.62530518
-0.66894531
-0.68817139
-0.68176270
-0.65185547
-0.60241699
-0.54077148
-0.47729492
-0.41748047
-0.37231445
-0.34637451
-0.34118652
-0.36010742
-0.40161133
-0.45410156
-0.51788330
-0.58593750
-0.65063477
-0.70800781
-0.75622559
-0.79223633
-0.81512451
-0.82733154
